numNode	numCus	ID_Depot	Mile(min)	Begin	End	numUAV
31	30	0	15	0	18	100	
time_vec & deta1 & deta2:
0	1666667	4	4	3	4	3	4	3	4	4	3	4	7	6	7	7	7	6	6	7	2	2	3	3	3	3	3	3	3	4	4	0	100000	
1	4	1666667	1	1	1	1	1	1	2	2	2	2	5	5	5	5	6	5	6	6	4	4	4	4	5	5	4	5	5	6	5	0	18	
2	4	1	1666667	1	1	1	1	2	2	2	2	2	5	4	5	5	5	5	6	6	5	4	5	4	5	5	5	5	5	6	5	0	6	
3	3	1	1	1666667	1	1	1	1	1	1	2	2	5	4	5	5	5	5	5	6	4	4	4	3	4	4	4	4	4	5	5	0	6	
4	4	1	1	1	1666667	1	1	1	1	1	2	2	5	4	5	5	5	5	5	5	4	4	4	4	5	4	4	5	4	5	5	0	6	
5	3	1	1	1	1	1666667	1	1	1	2	2	2	5	4	5	5	5	5	5	6	4	3	4	3	4	4	4	4	4	5	5	0	6	
6	4	1	1	1	1	1	1666667	1	1	1	1	1	4	4	5	4	5	4	5	5	4	4	4	4	5	4	4	5	4	5	5	0	18	
7	3	1	2	1	1	1	1	1666667	1	1	1	1	5	4	5	5	5	4	5	5	4	3	4	3	4	4	4	4	4	5	4	0	6	
8	4	2	2	1	1	1	1	1	1666667	1	1	1	4	3	4	4	5	4	5	5	4	3	4	3	4	4	4	4	4	5	4	0	12	
9	4	2	2	1	1	2	1	1	1	1666667	1	1	4	3	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	5	4	0	6	
10	3	2	2	2	2	2	1	1	1	1	1666667	1	4	3	4	4	5	4	4	5	3	3	3	3	4	3	3	4	3	4	4	0	18	
11	4	2	2	2	2	2	1	1	1	1	1	1666667	4	3	4	4	4	4	4	4	4	3	4	3	4	4	3	4	4	5	4	0	6	
12	7	5	5	5	5	5	4	5	4	4	4	4	1666667	2	1	2	1	3	3	2	6	6	6	6	6	6	5	6	6	6	6	0	12	
13	6	5	4	4	4	4	4	4	3	3	3	3	2	1666667	2	1	2	1	2	2	5	5	4	4	5	4	4	4	4	5	4	0	12	
14	7	5	5	5	5	5	5	5	4	4	4	4	1	2	1666667	1	1	2	3	2	6	6	6	6	6	6	6	6	6	6	6	0	12	
15	7	5	5	5	5	5	4	5	4	4	4	4	2	1	1	1666667	1	1	2	1	6	5	5	5	6	5	5	5	5	5	5	0	18	
16	7	6	5	5	5	5	5	5	5	4	5	4	1	2	1	1	1666667	2	2	2	7	6	6	6	6	6	6	6	6	6	5	0	12	
17	6	5	5	5	5	5	4	4	4	4	4	4	3	1	2	1	2	1666667	1	1	5	5	5	4	5	5	4	4	4	5	4	0	12	
18	6	6	6	5	5	5	5	5	5	4	4	4	3	2	3	2	2	1	1666667	1	5	5	5	4	5	5	4	5	4	5	4	0	12	
19	7	6	6	6	5	6	5	5	5	5	5	4	2	2	2	1	2	1	1	1666667	6	6	6	5	6	5	5	5	5	6	5	0	12	
20	2	4	5	4	4	4	4	4	4	4	3	4	6	5	6	6	7	5	5	6	1666667	1	1	1	1	1	2	2	2	2	2	0	12	
21	2	4	4	4	4	3	4	3	3	4	3	3	6	5	6	5	6	5	5	6	1	1666667	1	1	1	1	1	2	2	2	2	0	6	
22	3	4	5	4	4	4	4	4	4	4	3	4	6	4	6	5	6	5	5	6	1	1	1666667	1	1	1	1	1	1	2	2	0	6	
23	3	4	4	3	4	3	4	3	3	4	3	3	6	4	6	5	6	4	4	5	1	1	1	1666667	1	1	1	1	1	2	2	0	6	
24	3	5	5	4	5	4	5	4	4	4	4	4	6	5	6	6	6	5	5	6	1	1	1	1	1666667	1	1	1	1	1	2	0	12	
25	3	5	5	4	4	4	4	4	4	4	3	4	6	4	6	5	6	5	5	5	1	1	1	1	1	1666667	1	1	1	1	1	0	12	
26	3	4	5	4	4	4	4	4	4	4	3	3	5	4	6	5	6	4	4	5	2	1	1	1	1	1	1666667	1	1	2	1	0	18	
27	3	5	5	4	5	4	5	4	4	4	4	4	6	4	6	5	6	4	5	5	2	2	1	1	1	1	1	1666667	1	1	1	0	18	
28	3	5	5	4	4	4	4	4	4	4	3	4	6	4	6	5	6	4	4	5	2	2	1	1	1	1	1	1	1666667	1	1	0	18	
29	4	6	6	5	5	5	5	5	5	5	4	5	6	5	6	5	6	5	5	6	2	2	2	2	1	1	2	1	1	1666667	1	0	6	
30	4	5	5	5	5	5	5	4	4	4	4	4	6	4	6	5	5	4	4	5	2	2	2	2	2	1	1	1	1	1	1666667	0	18	
